	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
nmtn-1	-0.273911746193052	-0.180551668640278	-0.252421415458159	-0.522447437452016	-0.858810092472051	-0.852988762605446
nex-2	1.75153419983599	1.65717681395027	1.54138122090564	2.05151920529812	1.98521470241903	2.00526397324557
F15E6.3	0.255606247631778	0.239258840746204	0.212049260774352	0.882430705250472	0.942148237678963	0.732610202803981
C08E8.3	-0.455675665736368	-0.105669672460442	0.0677603401659042	0.509919079037112	0.728613377723772	0.75791945462411
Y42A5A.1	-0.924126941229221	-1.13987974518865	-1.45089315567135	-0.795372133371296	-0.648378521200504	-0.672505188414176
F53H2.3	0.629421993576707	0.641987316840903	0.51900152924971	0.950318919136507	0.933924817169688	1.03632378640206
M03C11.8	-0.323267444465219	-0.140882266933533	-0.121742416302077	0.0567476352607415	0.0349640408055362	0.269540245379161
C06B3.6	0.52881173963064	0.501881085505882	0.57521205994213	1.8291434773928	1.68995525247327	1.72318046457037
F40F11.4	-1.10292892630943	-0.753159019694645	-0.704675504217948	-0.257671073847819	-0.329156545169675	-0.247626185526047
F08B4.8	2.51594470119423	2.45027264252186	2.56609500301181	2.19136350071431	2.09686305282986	1.98951271019048
R07E3.7	-0.151397122355051	0.0368050378697026	-0.0964026488729849	0.393258927265735	0.291800786673624	0.515906294180372
ugt-27	-4	-4	-2.05256078358688	-1.07718678654464	-1.04933395609531	-0.742725031181489
T22B7.3	0.966624869908128	0.860095335183089	0.326497673852052	1.77597115355882	1.70851990592682	1.59802092896688
EGAP4.1	0.0381748361067755	0.3248432625887	0.385584551139005	-0.810459315397304	-0.208753507455252	-0.378985544830173
C50D2.6	0.907008047108031	0.901425849709889	1.25409051548202	0.302913990117178	0.393926582517361	-0.0902982024483329
fbxa-155	0.383398098716681	0.271282438599963	0.176477539777226	0.602935220586771	0.574382931627987	0.466932566419809
hrg-7	1.65055486662727	1.56266805572502	1.61417857569422	0.939966702724045	0.956831960516963	1.04626328111722
C52A10.1	0.585459627039051	0.57759961155995	0.385027429064728	0.857282997342307	0.837893499016399	0.828995883213407
dpy-19	-0.438866876028211	-0.565872965546977	-0.693400135352903	-0.182285091952834	-0.163003040196368	-0.333238448086185
F46C5.1	-0.292264783882201	-0.0182061052034029	0.0831462900453727	0.460849938799333	0.578342244226681	0.426104414066233
W02B12.4	-0.122975258940052	-0.210782346261803	-0.311552482289255	-0.889161257794902	-0.66438702547782	-0.742842677010799
Y38F1A.4	-0.653938225807745	-0.583524763166588	-0.548600921627553	-0.127703093808524	-0.243439436585423	-0.0123360398466708
ifc-1	1.76974761370223	1.69472793327669	1.60585857423657	0.871643226631414	0.930402470540547	0.855930634317582
ncx-8	-0.592661873378179	-0.578384849613309	-0.592017993227369	-1.29951149812065	-1.35069914734942	-1.24816881888852
crb-1	-0.119998812910903	-0.17067471835868	-0.321453945706665	-0.535126741896906	-0.55696023491324	-0.804865057007087
F21C10.10	0.94464432450314	1.17886587540711	0.97575196667244	1.4756010694439	1.33577438737894	1.58778699245884
F53C11.4	1.20743441440422	1.15386654538853	0.996464276668972	1.50352897323998	1.52008528345167	1.51867727697433
C30G12.10	0.585400713222135	0.49681488865058	0.316058777962256	-0.321386645429378	-0.217800157857271	-0.910662677602265
W02D7.8	0.0679934704527365	0.195509986219107	0.30165506593551	-0.887039205482277	-4	-0.932472891415152
nlp-34	2.23275756034148	2.19938762339855	1.97994126456818	2.59495632232639	2.60942425495369	2.5220509763055
csp-2	-0.398767200168609	-0.513546456845357	-0.775709291937265	-0.105127608469651	-0.103487894219285	-0.210878896910181
Y48G8AL.13	2.34755488691988	2.25305756461831	2.22741932863006	2.61930292293118	2.49681786809006	2.54636694291064
T15H9.4	-0.473367860107077	-0.651501490452408	-0.740475557011888	0.0256952819434037	0.0577334240103475	-0.179451484163855
F12A10.1	0.858796654505297	0.951108823356812	0.825023707957395	1.57845358018321	1.49589997402914	1.70401803763666
srw-86	0.307364743209992	0.581453246822877	0.372648723077586	0.905631604491122	0.930055870855686	0.617128004038604
sur-2	-0.612990282677932	-0.482518854185701	-0.436314453418643	-0.287422012259986	-0.261882942867098	-0.0389611924421252
gst-5	2.10223866976405	1.95751849136657	1.90189816355271	2.41800132582062	2.3354311039446	2.31695786661705
snf-3	1.21471044688424	1.16701465379918	0.952521507353274	0.784315509735044	0.755453187949765	0.743011506044314
cyp-23A1	-0.490511978839545	-0.74432511517722	-1.02218352322425	-0.170370880062842	-0.1020664871999	-0.397217504428523
pals-6	-1.17031315162271	-1.77254435375402	-1.94462361990155	-0.822262537881114	-0.639574582245577	-0.712895469252663
faah-2	1.19765172326504	1.02028578395912	0.784302732203927	1.52838238398397	1.533166118409	1.34175096995552
C04C11.25	0.727071267130311	0.770720086564509	0.462689880969223	1.34058793943374	1.08216790611721	1.22483037008712
C30B5.7	-0.290481580008424	-0.452252043781692	-0.218157230456308	-0.99768018057064	-0.806092498703651	-0.867171784303088
nhr-107	-0.208895381659921	-0.172090917647389	-0.298411795573642	0.0540479029112861	0.00275655815967821	0.220868460846062
nhr-65	0.587243445282906	0.355469388099486	0.328729167570458	-0.139074698475352	-0.164813093420721	-0.171575714009191
dhs-25	2.49029742119325	2.53235291906444	2.70238644827206	2.11678518410896	2.20860263685883	2.23392427314155
ZK370.6	0.399325453385251	0.384629029502783	0.472199296511688	-0.194226597210635	0.0854382170201806	-0.15538216571982
Y43F8A.5	0.366299120580744	0.364191318878255	0.258578877586615	-0.317408649464088	-0.22739253715162	-0.631628813204766
nhr-57	0.210245574073859	0.3205538572263	0.338282207482189	-0.549561307732179	-0.248751892364357	-0.395505579876136
acr-15	-0.0632723376900607	0.0807336252293494	0.0869183158251286	-0.621981226366424	-0.832864468879882	-0.577293028757224
C08E8.10	1.14310447994415	1.18881692636969	1.2675361208105	1.35040673419666	1.62314231344869	1.63665462087814
slc-28.1	0.648742354329428	0.642650218475453	0.407016223681859	-0.0949284314311508	-0.146217808840323	-0.140393108686608
lgc-35	-0.00791849944286835	-0.0386683280699757	-0.192682197230921	-0.428448718654703	-0.671542982382084	-0.841710887475405
hsp-12.6	-0.904177131401943	-1.20696346631285	-0.602677449970143	0.155114661845599	0.210270216092402	0.507567138334794
C01A2.4	0.919649304910541	1.02610530001714	1.02386800711132	1.64201275387987	1.57359950136749	1.66366864822412
cpna-2	-0.452892061803406	-0.264793513918256	-0.354855172266996	-0.0328225183248869	-0.136336430223535	-0.0578633612679768
gldc-1	1.3911059112329	1.43707890055694	1.46290540880882	0.999335042384414	0.998381925956091	1.040462417728
jmjd-3.1	-0.358318307915393	-0.567125076587954	-0.56791803959518	-0.0857693687936182	-0.155345112244416	-0.183499938893391
F28B4.4	0.443619292636081	0.729031392660777	0.657151257963926	0.0629324732647914	0.169236016258999	0.193543331248681
F13A7.11	0.00554309399928901	0.347193822109314	0.0752617853079792	0.815793530564843	0.812023949300961	0.527291099886101
ikke-1	0.418122344599679	0.6107418804276	0.554981741093292	0.889409824364308	0.835027736208607	0.943546790511958
sri-36	-1.66066698979948	-1.66276520932523	-4	0.105499524919109	0.0349042302677296	-0.488685835977117
Y15E3A.5	1.36264803510842	1.49430659407129	1.37552656857155	2.48534515215911	2.60544510326244	2.41550659071759
fbxc-20	-1.11391019688841	-1.7163768113647	-1.2890763998883	-0.249362792701201	-0.319950487520657	-0.577293028757224
nhr-79	0.869959718286088	0.737676336402191	0.737136464198288	0.359525499975008	0.46825662602913	0.268779287028429
sft-1	1.50884921012086	1.43674513227008	1.36994615903869	1.05804909520007	1.09303423516203	1.10757486208246
F35E12.9	0.396449401155662	0.359832190943186	0.303193205902621	0.77960668148394	0.81328542742042	0.692426677043822
M117.1	1.27605470634746	1.23384021029842	1.24728731607717	0.64058382003846	0.603242996526723	0.528169323841206
kqt-3	0.706894766555874	0.601024368795669	0.297793972572812	-0.052675074842042	-0.0380443379652924	-0.239996430159717
cutl-15	0.865969870761317	0.760282272967121	0.584249318394934	0.303051730626215	0.284997428846791	0.0120890456926975
dct-8	-0.704080865401057	-0.70618768899839	-4	0.878193708122535	1.02646824777276	1.063169993562
C37A5.3	-0.285087594723322	-0.366359499232311	0.122990847393312	0.547207059291326	0.495912451328872	0.686779133050063
bet-2	-0.191101405128243	-0.193208969640678	-0.181089998696292	0.0807504346328788	0.183795030798783	0.313581438794493
sqst-5	0.868083201370398	0.944804088766271	0.816520158686446	0.293068012367515	0.364174919656046	0.286227123895473
mak-1	2.18706706715312	2.18253647583223	2.28095377011897	1.84066197446229	1.8489896084927	1.9496470367524
cln-3.3	0.379977231777546	0.207736226052922	0.233501063591224	-0.278019140029872	-0.280096874663073	-0.490928735666671
clec-265	1.75740209630229	1.80702416350355	1.71848099621604	1.4177524932889	1.37185714859924	1.14557695687756
npr-29	-0.226375716285768	-0.191766405241489	-0.0357006630903788	-0.476339104744539	-0.527618952341137	-0.919518848368691
his-18	-0.274094303632632	-0.179308192862697	-0.449500796263806	0.375277743504623	0.489603180301825	0.0867863145413753
cyp-33C8	0.812621845531454	0.772471246733849	0.956043662295855	0.53157568776083	0.427136344612661	0.273267918345385
dpy-21	-0.222411780477308	-0.0858122139715787	-0.407262002545882	0.101955196235095	0.0449867249801311	0.300315004990835
Y32F6A.4	1.14246768898572	1.12425741239284	1.1644858109998	0.60021017121767	0.620325432062178	0.460137621378619
Y54G11A.7	0.941848224453379	0.927086641478102	1.00943843056382	0.625147209374598	0.658171188799696	0.541184605993349
ugt-19	0.0424985049724037	0.0794514227055664	0.0448422099824063	-0.334340635640954	-0.355668842983345	-0.349844645019389
klu-1	0.602489906430104	0.565965400706668	0.410180896741454	0.277744622160186	0.207484654045304	0.033337149127545
ZK1010.10	0.527469291544773	0.516121083515724	0.614845458061773	1.2302905379156	1.2101880267477	1.16953905975285
C10C5.4	1.05346916195309	1.16102345705133	1.0982663640446	0.378693591480038	0.417823759884528	0.617854839360652
ceh-14	0.429961446564269	0.578930030862492	0.414459529142465	-0.0962037344411969	-0.0398726023604573	-0.0905225584344641
ser-5	-0.0258062108471699	-0.252072553551457	-0.19428263242747	-0.482295856512328	-0.918714448183773	-0.678958625753867
C17H11.4	-4	-4	-4	-0.420238927162112	-0.2163054131992	-0.687461107875075
W03H9.2	0.182943015101577	0.139445439827801	0.063022280072431	0.360851445626162	0.432398166391682	0.518449794048958
ins-9	0.488510415799671	0.502488896405976	0.381183062266397	-0.0164237547319832	-0.181642377882888	-0.0297083122162747
itsn-1	0.521362474328865	0.623759030215807	0.584058127751058	0.826295576550329	0.756458685421223	0.960929544393162
ptr-22	-1.15139639480067	-1.57844054158234	-1.32653728147618	0.421349414768086	0.444588745670407	0.533723857988385
F22E5.1	0.575756400842401	0.715451997207116	0.835315404099443	-0.582680307601459	-0.213066376224896	-0.590359423827939
glt-1	1.68701754429576	1.71434428082858	1.69527029100917	1.15527596899623	1.25898848378559	1.17313253178811
pgp-6	-0.498459005680102	-0.399137241639315	-0.713689824356586	-0.870027701454946	-1.50005383080794	-0.963725432518025
nas-33	-0.855537442793212	-0.930137597319537	-0.713651000524116	-4	-1.43740920101577	-1.43159953372063
Y48E1B.8	1.36770781205264	1.2264587204661	0.981451908124971	0.606326943527938	0.665542610078722	0.207454421719229
dct-1	0.40986142498433	0.562120543363192	0.568568538208306	1.02953686546184	0.937496703152567	1.06243616584948
oac-58	-0.0246162701070825	-0.103349083174196	-0.24721169714175	-0.575549083846237	-0.626824747112794	-0.683121677536665
C05B5.8	1.55829828510029	1.38864499544372	1.31807673249931	1.84792026291551	1.82124422131948	1.69378474386631
T04H1.2	0.990301553246434	1.0679820093424	1.06768634350148	1.48337182950188	1.44759545755885	1.37555654511226
elt-2	0.769311429374473	0.835659870835239	0.656249732055353	0.242168337755755	0.373638534393311	0.395730746343893
C39F7.1	0.410504521432575	0.346592154600154	0.193232282083131	-0.153090004946659	-0.0952493931029231	-0.242012299997987
Y106G6H.1	1.00619006340128	1.00538441204565	0.921612784936803	0.348796189738614	0.274232338818565	0.177135589534312
Y51H4A.5	0.22976407238953	0.468379456830065	0.235736688499045	-0.211580658231292	0.0188189226585997	-0.618669305405838
T10E9.8	-0.0744360267955982	-0.0588169736359579	-0.0503135843379342	0.273940925900672	0.438237293586295	0.149296721564245
ada-2	-0.105444886795984	-0.00422016840779796	0.0168712334489968	0.226896486711483	0.18698235954647	0.437967653886272
nlp-31	2.22636048993959	2.08942612182659	1.81933716993703	2.43111770068461	2.50829188315817	2.31704859087319
mcrs-1	0.283306152973118	0.424512069028454	0.388836221971161	0.570162289746791	0.565697406738142	0.755894654838154
hmg-4	0.0373445209992737	0.111109013314287	0.0853183638585171	0.417266287565621	0.386460744976122	0.656791151719286
eva-1	0.461586459048687	0.411033789597015	0.346841709757931	-0.0350741081330366	0.0457390656643848	-0.318740517207177
D1007.15	-0.256826112380429	-0.135504255093614	-0.286990283938243	-0.672233178738579	-0.764873442230859	-0.503889637179277
piit-1	1.28398541444531	1.33242511933071	1.01434093688175	0.765797779436911	0.749012771601149	0.834520509684755
F53H2.4	0.950713575239341	0.948605706298029	0.869659803281856	1.33390580725019	1.30076207682159	1.35689244214499
Y37F4.1	-0.0733324861805241	0.118361296396969	0.283468096653585	0.49533028825712	0.475551834127081	0.430768929410951
F45D3.4	1.03411587343018	1.10608312532689	1.1828998326297	1.94727038397919	2.04021354799635	2.02327209638308
haf-6	1.5995416495419	1.45917659928119	1.332611665823	1.00304448688023	1.06541146111504	1.07748581840851
R02C2.7	-0.153437374160391	-0.0653799858593092	-0.164072719335028	0.343094468003082	0.354849534961353	0.684557718867186
hsp-16.2	0.833386980752952	0.245031694035419	-0.569149231751575	3.32734907188576	3.21515124811514	3.28563552059319
hex-5	-0.0442270689701916	0.0670986143041044	0.214300816815085	-0.246392078979822	-0.639997892858122	-0.395371963462774
C03H5.6	-0.051039276853399	0.0929670799209617	-0.0346026918578981	-0.644499193323368	-0.570886486488321	-0.689948692945007
Y37E3.22	0.532501204164934	0.46969745399789	0.410303730173276	-0.246674130218232	-0.474008811763649	-0.167218851366256
F13B9.9	-4	-4	-4	-0.149779445584636	-0.678051186584445	-0.274410949874068
sod-4	1.18192921480287	1.14695145076701	1.11065227604909	1.57526993065648	1.50893420925302	1.51686536969422
cmk-1	0.506470523876159	0.493505113719093	0.449889868640079	-0.0294424758768484	0.0412487455817668	-0.342035854320096
linc-37	-0.464021842718761	-0.687893190074541	-0.25930525411009	1.10956976980117	1.06121839543616	0.794412482101178
B0454.6	1.31167172692828	1.28088471279037	1.06137380584968	0.727473619973029	0.637834340236404	0.527978714759022
his-35	2.28680446847982	2.23383186028397	2.21022656979112	2.64545990540683	2.74662354282542	2.63274856989012
F48G7.13	-1.22396261803634	-4	-1.22331956392854	0.357817067818421	0.397599716896755	0.206300988078859
H06I04.8	0.993000195212359	1.0561584367523	0.892805165955775	0.00732536064157422	0.177864088652625	-0.0381405679060998
K03H1.11	0.57384841851612	0.726639049518071	0.736878905710317	1.20877748709205	1.26680251450255	1.32343593722104
ndnf-1	0.698633538186959	0.564063110641856	0.432672583594314	0.264402111915721	0.163894089270115	-0.186790728294206
ZK1240.1	-1.65104402557234	-1.65314245707191	-4	-0.268791387172451	-0.06739215303499	-0.0489796209068829
Y119C1B.11	-0.461136991682055	-0.366359499232311	-0.761397665289271	0.218162301393783	0.166869443709959	-0.0033821090465256
C38D9.2	-0.70760994068547	-0.533699698727321	-0.497791092523413	-0.0764425514337547	0.0196970886528616	0.0752054031517885
R11A5.3	-0.239338477066273	-0.0766596677124746	-0.324592625781518	1.99727642686751	2.16326202497077	2.24686922918541
E02C12.8	0.279068927661228	0.283394918654885	0.23179213442085	-0.211141826636117	-0.13117094305242	-0.208308248375953
atg-9	0.856103244760597	0.910110586783544	0.747041273849071	1.07340613749103	1.09070678746609	1.1893656449847
F32A5.4	1.87541085117494	1.85756524968947	1.69939119137642	2.75035357673911	2.91711401390358	2.87348192248517
ent-2	1.64858845116438	1.72493821801811	1.51543073631756	1.29956055745914	1.29580651424657	1.24112525212413
F38H4.15	-0.966010781317039	-4	-1.14125804642636	-0.207762633424956	-0.611133960208151	-0.166089512009249
mbf-1	2.53086592675972	2.54359957683299	2.44168721939991	2.82262354278086	2.83532477169123	2.80934282576919
clec-73	1.17683209693585	1.13643268705232	0.950450481163927	0.770925235080867	0.794675557639166	0.589533879082438
H28G03.2	1.51212958868175	1.54368264245279	1.4550400998896	0.930203362913909	1.01742705470326	0.937747370581813
R08E5.1	0.670997362473591	0.603441808050022	0.633239641908548	-0.0177949251397829	0.062788855714429	-0.123251059875228
gst-9	-0.220858211252738	-0.0632872390709616	-0.189184925609329	0.51566837560645	0.326076776158828	0.6518893035954
elpc-4	0.755639304014068	0.943047532489276	1.11240667777328	1.22830348195752	1.21451445739663	1.31762098317651
T08B6.9	0.4016747265915	0.3422165525352	0.203253667799177	-0.108623251152001	-0.18855331376279	-0.394775962514794
K12B6.11	1.46153848646014	1.32902324273366	0.943078830753368	0.442475068499489	0.540114772192993	0.397006157090687
spin-1	1.64045447626387	1.55391517948756	1.50614196295817	1.15220699736136	1.06665587064139	0.949731681497705
fkb-5	2.21197682778318	1.95172138148125	1.94460627748107	1.5116339587003	1.62532303358091	1.10779725965958
ugt-62	1.42071117042482	1.28551895424957	1.21326162416133	0.893170669211554	0.817268437567022	0.779064743698872
ZK380.t2	2.11443161188425	2.14165430102314	2.09634491473046	2.44372866362068	2.65283349361996	2.75426134895242
Y58A7A.4	-1.81301836231731	-4	-2.28389708518701	-0.689082224640104	-0.832065942083617	-0.852555108459633
D1014.5	-0.378807390518707	-0.644069221412424	-0.918697201898361	-0.0780955515093387	-0.0337473904506473	-0.349586271123542
C46C2.2	1.09698405885453	1.16731990838488	1.13893672370361	0.461308149389776	0.609980825154212	0.400327604555778
aat-6	1.01278375864449	0.979225601268929	0.951755754731871	0.138483982787156	0.123186615606184	-0.107877396231292
trx-3	1.98217306691754	1.85793798807006	1.53664276689555	1.08020096891372	1.26531543179209	1.13283908497748
Y16B4A.2	0.666588486780478	0.828941219479893	0.697015587686181	0.356153381013821	0.400359652756197	0.221890325956144
C34D10.1	0.971509025920718	1.03834402122654	1.06141994747146	1.33197326765743	1.33964120738689	1.31496377899823
osm-11	2.73250631228789	2.87619607373534	2.86808302312662	3.07194950251259	3.1784474336425	3.28195613497377
nhr-76	1.06071609253332	1.09353703553415	1.12237215736131	0.424374020861117	0.48354939049881	0.846934807555854
nspb-6	1.72989322430509	2.06114056091514	1.89296270252782	1.44868665950247	1.45014263751138	1.47267376358228
acox-3	0.322507648476212	0.258419672232696	0.219781240669694	-0.311351032733663	-0.160023071996582	-0.118875274890064
eppl-1	1.15413674000202	1.26756910962286	1.25909373935197	0.746406313146624	0.817515384681426	0.730225342883019
Y49A3A.3	0.211405168232443	0.18000990066625	0.251144827089459	0.44988341811013	0.578135115506987	0.621364955165132
Y39B6A.7	-0.55255467711756	-0.528342039099635	-0.551910774741136	-1.6495202305669	-1.40063463351567	-1.6947770379026
K05C4.9	-2.01604070743353	-1.24376528611434	-1.71662897715117	-1.13645697757646	-0.8869832488962	-0.784318257007978
aat-7	-0.315912379670247	-0.1808711054144	-0.215902107765364	-4	-1.80322965125982	-1.79744092596184
K08D8.12	0.564196378735818	0.665305512500066	0.684447548679002	1.12865325535309	1.0507987084867	0.868635749963586
B0454.5	1.37787288556717	1.50117714187773	1.51004275179732	0.85847529279009	0.866833027828083	0.626127167787256
C08H9.15	1.76294935095651	1.90881651088719	1.99476523913994	1.34439077645217	1.33197525777434	1.14830911953885
T19D12.4	0.394716870815582	0.498185056819757	0.4043396116503	0.826944574939645	0.829086841421809	0.613396255989285
aip-1	1.44872686168207	1.59835043185707	1.6886571746146	3.11317918884531	3.18781588425099	3.16693993029161
uba-1	1.84968433110077	1.89628844782225	1.91408989406679	2.18660777801522	2.17711093539334	2.25567140173425
R06A10.4	1.48327186526566	1.37212780534608	1.20104889489208	0.917701749494841	0.893844141840916	0.801929229935579
grsp-4	1.62819464028843	1.63688679151012	1.53986241341015	1.85299785982854	2.05644628774784	1.85999617437441
R09E10.13	0.213374640317599	-0.203663752478805	-0.473853088707359	2.2843152923139	2.22535817260389	2.1433787633493
tag-273	0.356278473413882	0.428496394677945	0.28043891233354	0.611881911929249	0.690614171719288	0.586429024173669
W06H8.5	0.978715274930416	1.00594535431764	0.846056885941147	1.5718116074081	1.58559502266847	1.68591025322978
K08C7.1	0.408420599329481	0.571403275202898	0.633072694096032	-0.0275448907656976	0.0437239562344235	-0.179451484163855
C39D10.8	1.21156922559851	1.40388279264425	1.42436350538269	0.946213322406775	1.01255597148655	0.946500167744437
let-607	0.796176319581627	0.857325794896027	0.727940343708317	1.17011762599623	1.21181998372024	1.2146126820558
zag-1	0.38603022431821	0.340458613385361	0.273975332193766	-0.0384004459237452	-0.096751629399563	-0.344735241796439
C53H9.2	1.93945839109946	1.84433966451383	1.83662626668465	1.47659927685785	1.47274417173603	1.45493479139781
elo-2	2.15805875946636	2.27730817187452	2.39115135500139	1.62571849333873	1.7295876104022	1.54239959283445
F58D5.11	1.23666217705695	1.13606853961797	1.09159867782543	1.8436226484538	1.86685569673129	1.98145418915763
supr-1	-0.309188811527749	-0.057887858957836	-0.101735456714762	0.076171965085082	0.127760326503477	0.300523094836637
C25F9.12	0.0662010737664851	-0.098616903146375	-0.410201642592505	1.46295697663876	1.47362365228569	1.19378488772639
lrp-1	-0.54047580440657	-0.616503563761032	-0.664233533999542	-0.234920180072202	-0.290375429872181	-0.24840141759357
C39B5.2	-0.642329052125358	-0.804051747406222	-0.375504548860919	-0.203868215188243	0.00522123731362127	0.18995242864949
enu-3.5	0.545958137274123	0.486625383150272	0.416272800225061	0.852300259006665	0.678312797798745	0.809074676566621
Y38H6C.25	-4	-4	-4	-0.559857569877583	-0.465056609076902	-0.401256469211402
T28F4.5	2.07093911540691	2.15240127113132	2.06356976512959	2.96483879147055	2.87755853070847	2.95735895898194
glb-11	0.714268977715305	0.83595938534748	0.674429796456153	0.425101612375345	0.319828123951485	0.42255926675202
hlh-33	0.690013952211295	0.617944924526215	0.539394084878671	1.01299717960697	1.13075430625911	1.07004457837338
set-30	0.173619033870694	0.27624036342521	0.0676829255435348	0.446607420262452	0.434926300286526	0.483153982436406
kel-20	0.612176934569505	0.596592355715557	0.480314142111328	0.801719462395389	0.769858594952456	0.932669438141078
F13D2.1	-0.871979733362943	-0.766523519207696	-0.666208236174663	-0.20383059877742	-0.341015580124162	-0.0769554485809642
pmp-5	2.13865575428196	2.14046263302433	2.03552596099433	1.68972397537936	1.72852048987968	1.62700534733964
B0334.6	0.187681173545732	0.351671452780026	0.0930641022799006	-0.146251545788635	-0.134497576640135	-0.655343865306168
C10A4.4	0.640579863201147	0.857459603556323	0.845636786535014	0.349792928665771	0.210368035154239	0.506214939117304
pitr-6	-0.0614889908546591	-0.257833506794068	-0.229850566464221	-0.962951304878673	-0.64647716963604	-1.00837793253047
C07A4.3	0.559142553829619	0.616516693038901	0.310066039122398	0.0584731382790925	-0.0439654380440176	-0.187883364444567
F08G2.5	1.25716262995386	0.989644646378539	0.708140942388032	2.26515355580554	2.28493170342807	1.97212191057848
R107.5	1.14395903813878	1.2807248178484	1.36802135028434	1.89281225659126	2.19000746490375	2.11222140247183
F52D10.12	-4	-4	-4	-0.145884949153063	-0.498135099660441	-0.0664270159444222
irg-2	-0.651399626212969	-0.607768638296831	-0.480122717259137	0.255429520556027	0.38777142934311	0.0223028849725853
his-1	0.0780428591010936	0.18238254719885	0.0786869374235506	1.10994836899596	1.17566123159782	1.08403147072369
cyp-29A2	-0.0632723376900607	-0.00739434958061173	-0.129566708700394	0.356666668725899	0.270612596658406	0.361605314206473
C27B7.7	-1.28126995073973	-1.1488976843109	-1.32193686907929	-0.802876763210702	-0.990243737993071	-0.707072889377717
ugt-28	-0.311142359265506	-0.361543988717176	-0.288226402907598	0.153902197436611	0.0204302527864594	0.173232350042554
acox-1.1	1.37364164342844	1.31501332645198	1.22027948101977	0.810882743208928	0.907459332817085	0.770097753494235
aqp-4	1.88460517876339	1.85764010115865	1.75122619828675	1.43269788098438	1.44775858978308	1.30327517467559
pll-1	0.309011022999146	0.196388444126315	0.111010383252333	-0.292853099624968	-0.238923805972922	-0.279459671484388
F38E1.3	-0.422429175054351	-0.508832660051615	-0.714271765317911	0.00871942876438853	-0.0425713870788365	-0.291981210407374
srt-42	-0.646706597680788	-0.590845790141024	-0.436876638918996	0.157468402991865	0.84311358358584	0.550182962258088
F58G11.3	1.04459540783581	1.11519367504637	1.11230171482213	1.3970385991278	1.28938922024762	1.47426020336361
Y39B6A.27	0.0505184511599966	0.106397837542983	0.131588815523253	-0.350335038864732	-0.263346158324168	-0.270883214986491
ZK6.6	0.498256744708081	0.496148919185449	0.552094161059347	0.14770925255427	0.134202637444728	0.11883999697535
ZK616.1	-0.219138516303269	-0.28490372600219	-0.259879993475787	-0.677907625033089	-1.20583376925582	-1.02415580173641
F54B8.1	-0.135030287783302	-0.299838119674546	-0.560256354658398	0.127917988073909	0.271187409723387	0.0217584643041565
Y47G6A.30	-0.395653024514864	-1.09629649790361	-0.968743852215746	0.186755808122479	0.189817119570264	0.363124486338991
W01A8.6	0.494384789357346	0.5309051770023	0.519571078636062	-0.22074467433038	-0.107247184730329	-0.60190593195961
H43E16.1	-0.0548088314750052	0.155878401398004	0.0444350319923573	-0.263406076994794	-0.321321443443998	-0.494896104442688
ncr-1	0.184381148420973	0.194861705786227	-0.0685249910542805	0.47518604270919	0.442027060451836	0.306324174179233
F39G3.2	0.694575133868394	0.743762844858935	0.736807518100821	0.252636775976666	0.340883850075092	0.229443860364963
elo-6	2.33321298345159	2.18529136203925	2.08388590004376	1.42488177997204	1.5056597805097	1.43114463311539
set-19	-0.42797786236862	-0.546554785671909	-0.779371224490155	-0.237830268164847	-0.224187936337777	-0.172613085418527
C56G2.4	-0.00528667085926737	-0.0130709012198774	-0.0180051937158481	-0.555848884183733	-0.332506792505923	-0.717754501336059
F41B4.3	1.10911073669126	1.17419627279915	1.20516206069304	1.51377231507189	1.59087521493398	1.46041333481734
Y53F4B.21	-0.918027473970095	-0.774108834062148	-1.28009248961249	-0.595364835050972	-0.633680226364616	-0.46919647952427
sodh-1	1.06581838824533	1.12928526489928	1.3743185214778	1.51300231357434	1.60648937265998	1.55672116483021
spl-2	0.105001679552301	0.167347215425471	0.203705468478539	-0.7102609108794	-0.799294885157786	-0.834838712521697
F01G4.4	1.09132513263764	1.1710040431751	1.27859387220713	1.48751898216752	1.46506326011072	1.59952287745806
tre-5	-0.211314463295259	-0.105098211117304	-0.379549574722956	0.0843496889891291	0.343308125332842	0.355936779198654
C01B4.6	-0.111802679810929	-4	0.00186802648447102	-4	-4	-4
clec-1	2.30465441922902	2.50996987407183	2.65055141426422	1.92730248503365	2.01482873901533	1.82197850614361
T21C12.12	0.346871423595284	0.293613557914737	0.0622979147878639	0.776737580249919	0.861659885045698	0.850452212321589
pept-1	1.04596430366957	1.20903943280575	1.28481722471252	0.491289813755175	0.584427482986003	0.481262851700827
D2023.1	0.978689203919875	1.30243249378278	1.31041144922514	0.623331485661417	0.647414732694651	0.610653663331659
acs-14	1.50096470765983	1.55687032807711	1.67997313159886	1.15617499952181	1.17070369076655	1.20663258119525
C34E7.3	0.321949578973167	0.352024985112477	0.0995197320924237	-0.464671749618841	-0.0389257678998759	-0.306061154045358
tbc-6	0.692860223816306	0.850592024448652	0.684830733065787	0.18876286983192	0.356300955797604	0.277486129290832
F35B12.10	0.813514376987097	0.845352542255681	0.831463097160867	0.252240107580609	0.368756970649689	0.507788653763707
arr-1	0.932679747295633	0.962353892324697	0.983402184741448	0.59346106401807	0.667661206414186	0.53203198132642
