#OTU ID	normal_4	model_2	normal_2	normal_3	normal_5	betaine_1	betaine_2	betaine_3	betaine_5	model_1	model_3	model_4	model_5	betaine_4	normal_1	Taxonomy
OTU1120	3.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1121	1.0	47.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1122	10.0	2.0	2.0	0.0	32.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1123	0.0	0.0	0.0	0.0	31.0	5.0	5.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	15.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU1124	12.0	0.0	16.0	0.0	106.0	1.0	0.0	0.0	1.0	40.0	1.0	0.0	1.0	0.0	26.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1125	1.0	0.0	26.0	0.0	32.0	6.0	34.0	2.0	14.0	0.0	30.0	11.0	31.0	0.0	10.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1126	3.0	5.0	5.0	0.0	47.0	2.0	2.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1128	3.0	7.0	1.0	0.0	34.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1129	69.0	0.0	47.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU113	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1131	4.0	4.0	2.0	2.0	41.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1132	3.0	12.0	25.0	15.0	54.0	21.0	5.0	11.0	6.0	1.0	0.0	12.0	7.0	5.0	16.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1135	2.0	0.0	8.0	0.0	59.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	18.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1137	18.0	0.0	45.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1138	4.0	5.0	1.0	0.0	31.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU114	0.0	86.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1140	12.0	1.0	17.0	11.0	1.0	134.0	0.0	6.0	9.0	1.0	0.0	18.0	3.0	18.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU1141	0.0	0.0	11.0	1.0	0.0	66.0	1.0	2.0	17.0	0.0	0.0	16.0	0.0	2.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU1142	0.0	0.0	0.0	0.0	4.0	59.0	27.0	0.0	0.0	0.0	18.0	21.0	7.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1147	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU1148	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU115	32.0	9.0	2.0	8.0	2.0	3.0	21.0	20.0	109.0	1.0	20.0	12.0	8.0	14.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1150	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	9.0	0.0	16.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1151	0.0	0.0	22.0	3.0	1.0	1.0	45.0	2.0	17.0	0.0	33.0	40.0	43.0	0.0	5.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1154	4.0	0.0	4.0	0.0	39.0	22.0	89.0	2.0	5.0	0.0	12.0	6.0	11.0	0.0	21.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1155	0.0	0.0	17.0	1.0	10.0	4.0	117.0	1.0	23.0	1.0	56.0	25.0	49.0	1.0	4.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1156	0.0	0.0	0.0	1.0	12.0	3.0	77.0	0.0	0.0	0.0	20.0	100.0	80.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1158	0.0	1.0	5.0	1.0	1.0	37.0	27.0	1.0	18.0	1.0	19.0	14.0	39.0	1.0	4.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU1159	0.0	0.0	0.0	0.0	2.0	3.0	14.0	0.0	0.0	0.0	7.0	24.0	20.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU116	3.0	69.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1162	4.0	6.0	24.0	23.0	2.0	1.0	41.0	24.0	16.0	8.0	25.0	42.0	89.0	4.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1164	0.0	0.0	0.0	0.0	3.0	4.0	36.0	0.0	0.0	0.0	4.0	18.0	16.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1166	1.0	0.0	9.0	0.0	1.0	27.0	30.0	1.0	17.0	0.0	23.0	17.0	26.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU1167	0.0	0.0	0.0	0.0	15.0	24.0	106.0	0.0	0.0	0.0	37.0	32.0	93.0	0.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU117	58.0	9.0	1.0	0.0	0.0	1.0	0.0	6.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU1170	16.0	7.0	0.0	10.0	0.0	0.0	0.0	54.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1172	6.0	14.0	0.0	30.0	0.0	0.0	0.0	61.0	0.0	7.0	0.0	0.0	0.0	20.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1173	21.0	9.0	0.0	14.0	0.0	0.0	0.0	86.0	0.0	9.0	0.0	0.0	0.0	5.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1176	11.0	18.0	0.0	32.0	0.0	0.0	0.0	55.0	0.0	5.0	0.0	0.0	0.0	8.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1177	3.0	0.0	3.0	0.0	3.0	0.0	2.0	41.0	0.0	0.0	0.0	0.0	7.0	1.0	8.0	k__Bacteria
OTU1178	5.0	10.0	2.0	8.0	3.0	19.0	11.0	30.0	7.0	13.0	8.0	4.0	7.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU118	3.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1180	31.0	15.0	0.0	10.0	0.0	0.0	0.0	99.0	0.0	13.0	1.0	1.0	0.0	8.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1181	6.0	15.0	0.0	25.0	1.0	0.0	0.0	57.0	0.0	6.0	1.0	1.0	0.0	18.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1182	6.0	10.0	1.0	9.0	0.0	0.0	0.0	41.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1183	38.0	20.0	0.0	2.0	0.0	0.0	0.0	74.0	0.0	27.0	0.0	0.0	0.0	30.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1185	0.0	1.0	0.0	2.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1187	1.0	0.0	1.0	0.0	0.0	54.0	1.0	10.0	5.0	0.0	2.0	1.0	0.0	263.0	2.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria
OTU1189	34.0	8.0	1.0	1.0	0.0	2.0	13.0	11.0	71.0	3.0	10.0	10.0	2.0	7.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU119	31.0	3.0	5.0	1.0	60.0	7.0	13.0	6.0	0.0	8.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU1193	51.0	3.0	1.0	4.0	0.0	4.0	21.0	20.0	100.0	5.0	9.0	8.0	5.0	8.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1194	5.0	0.0	3.0	30.0	6.0	18.0	4.0	0.0	83.0	0.0	4.0	7.0	16.0	20.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU1195	1.0	1.0	1.0	2.0	1.0	0.0	5.0	64.0	109.0	0.0	5.0	4.0	36.0	0.0	3.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU1196	36.0	2.0	5.0	3.0	1.0	3.0	13.0	13.0	94.0	5.0	15.0	7.0	8.0	10.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1197	39.0	3.0	24.0	7.0	0.0	0.0	1.0	16.0	15.0	95.0	0.0	0.0	0.0	25.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor
OTU1198	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	9.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1199	2.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU12	68.0	10.0	6.0	4.0	5.0	8.0	38.0	27.0	185.0	9.0	29.0	28.0	17.0	24.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1200	2.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1201	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1202	1.0	59.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1203	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1204	1.0	71.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1205	23.0	13.0	8.0	2.0	0.0	1.0	8.0	24.0	0.0	16.0	52.0	0.0	23.0	25.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1206	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	117.0	0.0	48.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1207	23.0	5.0	4.0	6.0	0.0	1.0	0.0	1.0	46.0	14.0	75.0	28.0	24.0	4.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	55.0	0.0	19.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1209	30.0	7.0	13.0	6.0	1.0	45.0	17.0	18.0	0.0	12.0	73.0	8.0	38.0	29.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU121	0.0	0.0	0.0	0.0	6.0	0.0	56.0	0.0	0.0	0.0	21.0	0.0	30.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1210	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	48.0	15.0	11.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor
OTU1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	80.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1213	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1215	5.0	1.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	53.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1216	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1217	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1219	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU122	26.0	15.0	0.0	17.0	0.0	0.0	0.0	69.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1220	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1221	9.0	0.0	20.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1222	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1223	15.0	0.0	0.0	0.0	39.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	165.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1224	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1225	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1226	2.0	2.0	27.0	23.0	0.0	2.0	10.0	26.0	23.0	2.0	21.0	39.0	26.0	0.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1227	30.0	1.0	8.0	10.0	1.0	0.0	14.0	32.0	75.0	6.0	5.0	10.0	9.0	0.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1228	11.0	5.0	0.0	1.0	1.0	0.0	9.0	6.0	39.0	3.0	9.0	0.0	5.0	4.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1229	1.0	16.0	76.0	12.0	3.0	6.0	14.0	19.0	8.0	15.0	7.0	17.0	21.0	1.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU123	1.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1231	4.0	32.0	119.0	87.0	4.0	88.0	30.0	41.0	47.0	27.0	14.0	34.0	43.0	33.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1233	2.0	10.0	43.0	42.0	2.0	19.0	15.0	20.0	15.0	15.0	4.0	10.0	11.0	9.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1235	4.0	3.0	73.0	33.0	23.0	16.0	13.0	17.0	12.0	5.0	6.0	9.0	10.0	10.0	5.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU1236	16.0	9.0	43.0	6.0	15.0	7.0	8.0	24.0	25.0	6.0	15.0	2.0	16.0	5.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU1237	25.0	4.0	32.0	21.0	25.0	46.0	16.0	14.0	43.0	10.0	6.0	8.0	15.0	45.0	15.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU1239	7.0	11.0	80.0	30.0	23.0	14.0	8.0	16.0	8.0	8.0	6.0	14.0	19.0	13.0	13.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU124	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU1240	1.0	4.0	27.0	34.0	3.0	2.0	16.0	28.0	31.0	3.0	10.0	22.0	20.0	5.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1241	1.0	0.0	113.0	34.0	1.0	0.0	0.0	0.0	2.0	5.0	36.0	26.0	43.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1242	6.0	4.0	6.0	3.0	0.0	0.0	7.0	83.0	152.0	0.0	6.0	5.0	53.0	0.0	1.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU1243	15.0	53.0	55.0	123.0	1.0	0.0	5.0	42.0	2.0	57.0	3.0	3.0	7.0	4.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1244	12.0	2.0	18.0	44.0	2.0	0.0	2.0	12.0	2.0	0.0	5.0	7.0	6.0	3.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU1246	4.0	0.0	4.0	31.0	5.0	0.0	3.0	6.0	2.0	1.0	5.0	13.0	9.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU1247	28.0	16.0	54.0	234.0	0.0	2.0	4.0	98.0	37.0	9.0	4.0	9.0	5.0	37.0	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella
OTU1248	5.0	13.0	31.0	72.0	0.0	1.0	1.0	46.0	30.0	11.0	3.0	5.0	3.0	7.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1249	8.0	32.0	37.0	109.0	4.0	5.0	9.0	20.0	24.0	35.0	6.0	34.0	16.0	12.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU125	7.0	11.0	29.0	102.0	0.0	4.0	2.0	10.0	14.0	13.0	0.0	2.0	1.0	27.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1250	1.0	14.0	10.0	27.0	0.0	0.0	6.0	31.0	0.0	37.0	1.0	3.0	0.0	3.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU1251	2.0	6.0	18.0	55.0	1.0	5.0	9.0	8.0	6.0	8.0	4.0	14.0	4.0	12.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1253	12.0	17.0	28.0	138.0	1.0	3.0	1.0	41.0	35.0	27.0	2.0	3.0	2.0	65.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1255	5.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1256	3.0	6.0	20.0	17.0	2.0	4.0	14.0	21.0	27.0	6.0	25.0	30.0	44.0	7.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU1257	45.0	4.0	2.0	0.0	0.0	1.0	0.0	13.0	3.0	11.0	1.0	0.0	0.0	27.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU1259	42.0	4.0	2.0	0.0	0.0	15.0	1.0	17.0	3.0	9.0	8.0	0.0	1.0	7.0	16.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU126	2.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1261	3.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1262	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU1263	41.0	4.0	0.0	0.0	4.0	27.0	3.0	6.0	3.0	10.0	5.0	1.0	2.0	15.0	3.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU1266	2.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
